id_venda,data,cliente,cidade,uf,categoria,forma_pagamento,preco_unitario,quantidade,desconto,total_liquido,aliquota,imposto_estimado
4692,2025-11-04,Isabela Nunes,Guerra de Borges,SC,Acessórios,Cartão,47.51,2,0.05,90.26,0.18,16.25
4693,2025-09-23,Vitória Pastor,Almeida do Campo,RS,Eletrônicos,Boleto,4231.82,5,0.1,19043.2,0.12,2285.18
4694,2025-07-18,Gustavo Pastor,Albuquerque do Galho,PR,Eletrônicos,Dinheiro,1509.12,5,0.0,7545.58,0.18,1358.2
4695,2025-09-29,Sra. Sabrina Novais,Rezende Paulista,MG,Eletrônicos,Dinheiro,2073.32,1,0.05,1969.66,0.12,236.36
4696,2025-08-28,Ana Siqueira,Borges do Norte,RS,Acessórios,Boleto,57.66,4,0.05,219.11,0.12,26.29
4697,2025-10-14,Manuela Araújo,da Paz,SP,Informática,Cartão,2481.75,4,0.0,9927.01,0.12,1191.24
4698,2025-10-29,Sra. Ágatha da Conceição,Peixoto da Prata,PR,Informática,PIX,5175.06,3,0.05,14748.92,0.18,2654.81
4699,2026-01-06,Sr. Luiz Henrique Monteiro,Ferreira dos Dourados,RS,Informática,PIX,5453.64,4,0.05,20723.81,0.07,1450.67
4700,2025-09-27,Ana Sophia Jesus,Rodrigues de Peixoto,CE,Eletrônicos,Cartão,941.14,1,0.1,847.03,0.18,152.47
4701,2025-12-25,Luiz Felipe Moreira,Gomes de Minas,PE,Acessórios,Boleto,274.9,1,0.0,274.9,0.18,49.48
4702,2025-12-25,Eloá Monteiro,Costela,BA,Eletrônicos,Boleto,1824.84,4,0.0,7299.36,0.12,875.92
4703,2025-09-28,Bryan Viana,Cassiano,GO,Informática,Cartão,6914.21,2,0.0,13828.42,0.12,1659.41
4704,2025-10-20,Otávio Lima,Rodrigues do Sul,PE,Acessórios,Cartão,93.81,3,0.05,267.35,0.12,32.08
4705,2025-10-06,Antonella Andrade,Guerra do Norte,RS,Acessórios,Cartão,134.44,3,0.1,362.98,0.18,65.34
4706,2025-07-29,Clarice Pacheco,Ramos,CE,Eletrônicos,Dinheiro,333.85,1,0.0,333.85,0.18,60.09
4707,2025-09-23,Isaac Pimenta,Rios,PR,Acessórios,PIX,392.01,4,0.0,1568.04,0.07,109.76
4708,2025-08-29,Sabrina Moreira,Camargo de da Conceição,BA,Acessórios,Boleto,393.24,4,0.0,1572.97,0.12,188.76
4709,2025-09-12,Joaquim Brito,da Cunha,CE,Eletrônicos,Dinheiro,864.45,5,0.0,4322.24,0.07,302.56
4710,2025-11-07,Thales Câmara,Machado das Pedras,RS,Acessórios,PIX,124.31,2,0.0,248.62,0.18,44.75
4711,2025-12-17,Bruno Moura,da Rosa da Praia,SC,Eletrônicos,Boleto,940.71,3,0.1,2539.92,0.18,457.19
4712,2026-01-05,Sr. Valentim Novaes,Rios,CE,Eletrônicos,Dinheiro,1086.24,3,0.0,3258.73,0.07,228.11
4713,2025-10-21,Vinícius Guerra,Leão,MG,Eletrônicos,Boleto,3350.36,4,0.0,13401.42,0.07,938.1
4714,2025-11-10,Gustavo Henrique Rodrigues,Teixeira de Minas,PE,Informática,Dinheiro,6218.45,2,0.0,12436.9,0.07,870.58
4715,2025-12-27,Ana Rezende,Duarte,CE,Informática,Boleto,2618.46,3,0.0,7855.37,0.07,549.88
4716,2025-09-04,Sra. Sabrina da Costa,Rodrigues das Pedras,GO,Eletrônicos,Dinheiro,4162.97,2,0.1,7493.35,0.12,899.2
4717,2025-11-18,João Felipe Cirino,da Mota da Mata,RS,Eletrônicos,Boleto,1561.36,5,0.0,7806.8,0.18,1405.22
4718,2026-01-05,Levi Gomes,Abreu,SP,Serviços,Boleto,514.87,4,0.0,2059.48,0.18,370.71
4719,2025-10-14,Gael Teixeira,Freitas do Campo,GO,Eletrônicos,Cartão,3438.43,2,0.1,6189.17,0.07,433.24
4720,2025-09-25,Srta. Maria Júlia Silveira,Melo do Galho,SP,Acessórios,Boleto,133.59,1,0.0,133.59,0.07,9.35
4721,2025-07-25,Ana Júlia Castro,Machado,PR,Serviços,Dinheiro,157.44,2,0.0,314.88,0.12,37.79
4722,2025-07-25,Maria Helena Santos,Andrade de Araújo,BA,Informática,Dinheiro,5258.95,5,0.0,26294.74,0.07,1840.63
4723,2025-10-10,Cauê Oliveira,Borges de Minas,RJ,Acessórios,PIX,243.48,5,0.1,1095.66,0.07,76.7
4724,2025-08-23,Diego da Luz,da Mota do Sul,RJ,Eletrônicos,Dinheiro,1004.09,1,0.0,1004.09,0.18,180.74
4725,2025-10-07,Vitor Gabriel Martins,Guerra,RS,Acessórios,Cartão,487.75,2,0.0,975.51,0.12,117.06
4726,2025-11-10,Sr. Luiz Gustavo Azevedo,Cavalcante da Serra,SC,Eletrônicos,Boleto,4561.45,3,0.0,13684.34,0.12,1642.12
4727,2025-10-19,Lorena Sousa,das Neves de Dias,SC,Acessórios,Dinheiro,127.3,5,0.0,636.48,0.18,114.57
4728,2025-10-13,Heitor Teixeira,Pastor,PR,Eletrônicos,PIX,3113.05,1,0.1,2801.75,0.12,336.21
4729,2025-11-19,Sr. Vicente Moura,Guerra,PE,Serviços,Cartão,473.8,5,0.0,2368.99,0.07,165.83
4730,2025-10-16,Srta. Ágatha Dias,Ferreira,RJ,Informática,Boleto,7688.91,5,0.0,38444.54,0.18,6920.02
4731,2025-09-17,Sr. Rafael Viana,das Neves de Santos,CE,Eletrônicos,Dinheiro,820.09,1,0.1,738.09,0.07,51.67
4732,2025-07-19,Maya Lima,Caldeira,MG,Eletrônicos,Cartão,4680.94,1,0.0,4680.94,0.18,842.57
4733,2025-08-27,Dra. Lara Araújo,Gomes do Campo,RJ,Eletrônicos,PIX,4182.38,1,0.05,3973.26,0.18,715.19
4734,2025-11-05,João Sá,da Cunha,RS,Serviços,Cartão,578.76,1,0.0,578.76,0.12,69.45
4735,2025-09-19,Ana Liz Vasconcelos,Lima do Amparo,SC,Acessórios,Dinheiro,32.0,2,0.0,64.01,0.18,11.52
4736,2025-11-18,Bernardo Pimenta,Moura,SP,Informática,PIX,7456.85,5,0.05,35420.05,0.07,2479.4
4737,2026-01-09,Lorena Montenegro,Oliveira dos Dourados,MG,Acessórios,Cartão,309.87,5,0.05,1471.9,0.18,264.94
4738,2025-10-07,Vitor Gabriel Cardoso,Porto Verde,CE,Acessórios,Cartão,346.11,3,0.05,986.43,0.12,118.37
4739,2025-08-28,Maria Liz Jesus,Oliveira do Campo,MG,Acessórios,Cartão,132.85,3,0.0,398.56,0.12,47.83
4740,2025-11-18,Theodoro Gonçalves,Vargas de Marques,SC,Eletrônicos,PIX,4608.36,4,0.0,18433.45,0.07,1290.34
4741,2025-11-06,Maria Fernanda Viana,Vasconcelos de Ribeiro,RS,Acessórios,PIX,304.06,4,0.05,1155.42,0.18,207.98
4742,2026-01-02,Rafaela Moreira,Novaes de Peixoto,RS,Eletrônicos,Boleto,838.45,1,0.15,712.68,0.18,128.28
4743,2025-07-28,Olivia Fonseca,das Neves,PE,Informática,PIX,2987.93,2,0.0,5975.85,0.18,1075.65
4744,2025-08-31,Srta. Milena Andrade,Duarte,CE,Informática,Cartão,6729.81,5,0.0,33649.03,0.12,4037.88
4745,2025-12-07,Sr. Luiz Fernando Pimenta,Vargas,RJ,Eletrônicos,PIX,3212.65,5,0.0,16063.27,0.18,2891.39
4746,2025-12-16,Léo Vargas,Campos Verde,PE,Eletrônicos,Cartão,3184.92,1,0.0,3184.92,0.18,573.29
4747,2025-10-20,Anthony Gabriel Gonçalves,Cassiano,CE,Serviços,Dinheiro,789.48,4,0.0,3157.91,0.18,568.42
4748,2025-11-27,Eloah Andrade,da Mota Verde,RJ,Serviços,PIX,757.4,1,0.1,681.66,0.12,81.8
4749,2025-10-19,Giovanna Barbosa,Melo da Mata,GO,Eletrônicos,Boleto,3590.21,3,0.0,10770.62,0.18,1938.71
4750,2025-11-19,Dr. Enrico Abreu,Rodrigues de Caldeira,MG,Informática,Boleto,6590.1,1,0.0,6590.1,0.18,1186.22
4751,2025-10-04,Rhavi Jesus,Guerra Grande,CE,Eletrônicos,Dinheiro,1104.19,5,0.0,5520.97,0.07,386.47
4752,2025-10-13,Dr. Vinícius Cardoso,da Mata,PE,Acessórios,Cartão,113.95,4,0.0,455.79,0.18,82.04
4753,2025-07-22,Enrico Sales,Sampaio de Goiás,RJ,Eletrônicos,PIX,1695.34,5,0.0,8476.71,0.12,1017.2
4754,2025-10-16,Maria Gomes,Vieira,MG,Informática,PIX,2814.32,3,0.0,8442.97,0.18,1519.73
4755,2025-11-10,Hellena da Conceição,Gonçalves,CE,Serviços,PIX,654.54,5,0.05,3109.07,0.18,559.63
4756,2025-11-30,Jade das Neves,das Neves de Câmara,CE,Acessórios,Dinheiro,100.61,2,0.0,201.22,0.12,24.15
4757,2025-08-27,Lavínia Guerra,Aparecida do Norte,SC,Acessórios,PIX,357.68,4,0.0,1430.7,0.07,100.15
4758,2025-10-01,Ravy Vargas,Moreira,MG,Eletrônicos,Cartão,4682.93,3,0.0,14048.8,0.18,2528.78
4759,2025-09-30,Maria Eduarda Souza,da Rocha,PR,Eletrônicos,Cartão,486.24,3,0.0,1458.73,0.18,262.57
4760,2025-07-23,Davi Lucas Caldeira,Martins,BA,Serviços,Boleto,763.0,5,0.0,3815.02,0.18,686.7
4761,2025-12-06,Gabriela Santos,Abreu,SC,Eletrônicos,Boleto,889.97,2,0.0,1779.94,0.18,320.39
4762,2025-10-17,Sra. Lívia Sampaio,Cardoso,CE,Informática,Boleto,729.82,5,0.0,3649.11,0.18,656.84
4763,2025-10-14,Caroline Costa,Nascimento Grande,RJ,Informática,Boleto,4542.43,3,0.0,13627.28,0.18,2452.91
4764,2025-09-21,Sra. Alexia Vasconcelos,Barros de Ferreira,GO,Informática,Boleto,6423.82,5,0.05,30513.14,0.07,2135.92
4765,2025-11-05,Lívia Novaes,Rios do Oeste,RS,Acessórios,Cartão,179.16,4,0.0,716.62,0.12,85.99
4766,2025-08-29,Sr. Henry Pacheco,Novais das Pedras,BA,Serviços,Boleto,381.29,3,0.0,1143.88,0.18,205.9
4767,2025-08-01,Thales Sampaio,Guerra das Flores,PR,Acessórios,Cartão,463.52,3,0.05,1321.03,0.12,158.52
4768,2025-09-09,Luigi Barbosa,Vasconcelos,RS,Acessórios,PIX,455.16,3,0.0,1365.47,0.12,163.86
4769,2025-11-27,Dr. Arthur Gabriel Casa Grande,Andrade dos Dourados,SC,Eletrônicos,Boleto,4686.22,1,0.0,4686.22,0.18,843.52
4770,2025-10-12,Pedro Lucas Oliveira,Pastor,MG,Acessórios,Boleto,382.7,4,0.1,1377.71,0.18,247.99
4771,2025-12-04,Maria Laura Sá,Novais,SP,Eletrônicos,Boleto,2775.31,4,0.0,11101.23,0.07,777.09
4772,2025-09-09,Dra. Carolina Cunha,da Cunha,PE,Eletrônicos,PIX,1520.74,2,0.0,3041.48,0.18,547.47
4773,2025-12-23,Bento Silva,Sales,RS,Acessórios,Boleto,399.18,3,0.1,1077.78,0.12,129.33
4774,2026-01-06,Samuel Nogueira,Melo das Pedras,SP,Acessórios,PIX,37.64,3,0.0,112.92,0.18,20.32
4775,2025-11-16,Ana Júlia Campos,Fonseca,BA,Eletrônicos,Cartão,2145.0,4,0.0,8579.99,0.18,1544.4
4776,2025-08-18,Ravi Jesus,Ferreira de Almeida,RS,Eletrônicos,PIX,2812.4,2,0.15,4781.08,0.12,573.73
4777,2025-08-25,Sr. Guilherme da Paz,Barbosa da Serra,MG,Eletrônicos,Cartão,3519.07,4,0.0,14076.29,0.18,2533.73
4778,2025-09-13,Allana Andrade,Aparecida,GO,Eletrônicos,Boleto,2064.3,5,0.0,10321.52,0.18,1857.87
4779,2025-11-25,Sra. Giovanna Nogueira,Duarte,GO,Acessórios,PIX,463.06,2,0.1,833.51,0.12,100.02
4780,2025-07-26,João Miguel Marques,Lopes do Oeste,GO,Informática,Dinheiro,6544.18,5,0.05,31084.84,0.18,5595.27
4781,2025-09-12,Isabella Abreu,Souza de Pastor,SP,Acessórios,Boleto,288.12,3,0.0,864.36,0.07,60.51
4782,2025-12-12,Alana Souza,Nogueira,RS,Acessórios,Boleto,63.74,1,0.0,63.74,0.18,11.47
4783,2026-01-10,Isabella Freitas,Montenegro,SC,Eletrônicos,PIX,3226.27,2,0.0,6452.55,0.18,1161.46
4784,2025-11-23,Bryan Martins,Lima Grande,SP,Acessórios,Boleto,119.45,2,0.0,238.9,0.12,28.67
4785,2025-08-12,Luiz Henrique Martins,da Cruz da Mata,PE,Eletrônicos,PIX,4188.69,2,0.0,8377.37,0.12,1005.28
4786,2025-09-28,Isabela Macedo,Rios,SC,Eletrônicos,Cartão,2018.41,2,0.0,4036.83,0.12,484.42
4787,2025-09-17,Maria Luiza Dias,Jesus Alegre,RJ,Acessórios,Dinheiro,20.69,5,0.0,103.46,0.18,18.62
4788,2025-08-27,Luiz Miguel Ferreira,Silva,RJ,Informática,Boleto,2140.65,1,0.0,2140.65,0.07,149.85
4789,2025-08-22,Luna Dias,Garcia Paulista,BA,Eletrônicos,Cartão,725.74,3,0.0,2177.21,0.12,261.26
4790,2025-12-21,João Gabriel Moura,Albuquerque,CE,Eletrônicos,Dinheiro,1977.89,4,0.0,7911.55,0.07,553.81
4791,2025-09-27,Maria Helena Almeida,Vieira da Prata,GO,Serviços,Dinheiro,612.01,5,0.1,2754.04,0.18,495.73
4792,2025-12-17,Maria Luísa Pinto,Borges,PE,Acessórios,Dinheiro,303.79,1,0.0,303.79,0.12,36.45
4793,2025-07-21,Caio Câmara,da Cunha,PE,Acessórios,PIX,141.09,5,0.0,705.43,0.12,84.65
4794,2025-12-24,Sara Costa,Martins da Prata,CE,Eletrônicos,Dinheiro,3384.21,4,0.0,13536.83,0.18,2436.63
4795,2025-07-28,Rafaela Alves,Duarte,RJ,Eletrônicos,PIX,3418.46,1,0.1,3076.62,0.18,553.79
4796,2025-10-02,Letícia da Costa,da Cunha,CE,Acessórios,Boleto,321.67,5,0.0,1608.35,0.12,193.0
4797,2025-12-13,Otto Nunes,Leão,RJ,Informática,PIX,2176.74,2,0.0,4353.48,0.07,304.74
4798,2025-07-26,Sofia Garcia,Fonseca,RS,Serviços,Boleto,419.32,5,0.0,2096.59,0.18,377.39
4799,2025-11-25,Maria Laura Novais,Lima,GO,Eletrônicos,PIX,4974.15,5,0.15,21140.13,0.18,3805.22
4800,2025-11-12,Olivia Rios,Costela Alegre,RS,Eletrônicos,PIX,3761.37,3,0.1,10155.71,0.18,1828.03
4801,2025-08-07,Pietra Aragão,Caldeira de Caldeira,MG,Acessórios,PIX,56.17,1,0.0,56.17,0.07,3.93
4802,2025-12-29,Diego Campos,Machado,PE,Acessórios,PIX,482.98,2,0.0,965.95,0.12,115.91
4803,2025-11-26,Yasmin Siqueira,Garcia,BA,Acessórios,Dinheiro,175.22,5,0.0,876.1,0.18,157.7
4804,2026-01-11,Dr. João Lucas Marques,Vargas da Praia,SP,Eletrônicos,Boleto,208.49,3,0.0,625.46,0.12,75.05
4805,2025-07-22,Dr. Antônio Aragão,Jesus,GO,Serviços,Dinheiro,415.86,1,0.0,415.86,0.12,49.9
4806,2025-10-02,Lucas Gabriel Fonseca,Barros das Pedras,PE,Serviços,PIX,562.52,4,0.1,2025.09,0.18,364.52
4807,2025-09-11,Isabel Lopes,Guerra do Oeste,SP,Eletrônicos,Cartão,866.53,1,0.0,866.53,0.18,155.98
4808,2025-12-06,Heitor Azevedo,Montenegro Grande,GO,Eletrônicos,Cartão,3506.48,4,0.0,14025.94,0.18,2524.67
4809,2025-10-26,Antony Almeida,Novais da Prata,RS,Eletrônicos,Cartão,2285.1,2,0.1,4113.18,0.07,287.92
4810,2025-09-15,Sophia Borges,Moreira,SC,Eletrônicos,Dinheiro,4649.95,3,0.0,13949.84,0.18,2510.97
4811,2025-08-18,Clara da Mota,Teixeira,CE,Serviços,PIX,242.27,4,0.0,969.07,0.12,116.29
4812,2025-10-27,Valentim Vasconcelos,Vargas,SC,Acessórios,Dinheiro,73.36,2,0.0,146.72,0.18,26.41
4813,2025-10-29,Maria Laura Ferreira,Costa,SP,Serviços,Boleto,389.93,4,0.0,1559.73,0.07,109.18
4814,2025-09-05,Emilly Cirino,da Cruz,BA,Informática,PIX,161.34,3,0.0,484.02,0.12,58.08
4815,2025-12-26,Maria Júlia Aparecida,Peixoto Paulista,GO,Informática,Boleto,4815.06,1,0.05,4574.31,0.07,320.2
4816,2025-07-19,Fernando Brito,Fogaça do Campo,SC,Serviços,Cartão,336.4,1,0.0,336.4,0.12,40.37
4817,2025-08-09,Melissa Rodrigues,Vieira da Prata,MG,Serviços,Cartão,692.47,2,0.05,1315.69,0.18,236.82
4818,2025-12-16,Isaac Borges,Ribeiro da Prata,SC,Eletrônicos,Cartão,3831.25,1,0.05,3639.69,0.12,436.76
4819,2025-12-18,Eloah Cirino,Cirino,MG,Acessórios,Dinheiro,95.23,5,0.1,428.54,0.18,77.14
4820,2025-10-26,Benjamim Pacheco,Alves de Goiás,SC,Serviços,Cartão,517.58,4,0.05,1966.82,0.07,137.68
4821,2025-07-23,André Alves,Duarte,SC,Informática,Cartão,4417.0,1,0.1,3975.3,0.18,715.55
4822,2025-12-07,Sr. Dom Aparecida,Carvalho,PR,Eletrônicos,PIX,4235.36,1,0.0,4235.36,0.18,762.37
4823,2025-08-24,Dra. Maria Luiza Costa,da Rosa,CE,Informática,PIX,3473.36,2,0.1,6252.05,0.07,437.64
4824,2025-11-21,Amanda da Mata,Ramos do Norte,SC,Eletrônicos,Boleto,3206.87,1,0.0,3206.87,0.18,577.24
4825,2025-08-27,Ryan da Luz,Teixeira Paulista,PR,Informática,Boleto,4776.56,5,0.05,22688.65,0.07,1588.21
4826,2025-10-06,Luísa Cavalcante,Moraes do Sul,PE,Eletrônicos,Dinheiro,1679.08,3,0.05,4785.39,0.18,861.37
4827,2025-08-22,Nicolas da Conceição,Aparecida Paulista,SP,Acessórios,Boleto,241.14,1,0.0,241.14,0.18,43.41
4828,2025-11-14,Alexandre Borges,Cunha,BA,Serviços,Boleto,395.75,4,0.1,1424.69,0.18,256.44
4829,2025-11-14,Cecília Garcia,Duarte,BA,Acessórios,PIX,464.6,3,0.05,1324.1,0.07,92.69
4830,2026-01-12,Pietra Rezende,Fernandes,PE,Informática,Dinheiro,4651.79,3,0.0,13955.38,0.18,2511.97
4831,2025-10-03,Larissa Castro,Farias,GO,Serviços,PIX,393.87,5,0.1,1772.4,0.12,212.69
4832,2025-09-29,Daniel Pacheco,Duarte Paulista,GO,Eletrônicos,PIX,3075.27,3,0.0,9225.82,0.18,1660.65
4833,2025-12-28,Francisco Moraes,Ramos de Gomes,RS,Eletrônicos,PIX,4852.0,4,0.0,19408.01,0.07,1358.56
4834,2025-11-17,Mathias da Rocha,Pires da Serra,CE,Eletrônicos,PIX,3134.31,4,0.1,11283.53,0.18,2031.03
4835,2025-09-12,Dra. Vitória Pinto,Cavalcante,RJ,Eletrônicos,Cartão,4821.44,5,0.0,24107.18,0.12,2892.86
4836,2025-09-25,Dra. Maria Laura Cassiano,Câmara do Amparo,SC,Eletrônicos,Cartão,1519.21,4,0.05,5772.98,0.07,404.11
4837,2025-10-25,Mathias Pereira,Brito,RJ,Eletrônicos,Cartão,415.49,2,0.0,830.98,0.07,58.17
4838,2025-10-25,Miguel Ferreira,Barbosa Alegre,GO,Eletrônicos,PIX,798.85,2,0.0,1597.69,0.18,287.59
4839,2025-09-19,Heloisa Dias,Cassiano da Praia,SC,Informática,PIX,7441.49,1,0.0,7441.49,0.18,1339.47
4840,2025-10-22,Anna Liz Fernandes,Gomes,RJ,Informática,Boleto,4284.75,1,0.0,4284.75,0.07,299.93
4841,2025-12-01,Pedro Rezende,Ramos de Casa Grande,SC,Acessórios,Dinheiro,140.15,1,0.05,133.14,0.12,15.98
4842,2025-11-26,Otto Teixeira,Moura da Prata,CE,Eletrônicos,PIX,2724.75,3,0.0,8174.24,0.07,572.2
4843,2025-10-10,Davi Luiz Pastor,da Cunha das Pedras,RJ,Informática,Cartão,4750.19,5,0.0,23750.95,0.18,4275.17
4844,2025-10-26,Ana Clara Cunha,Jesus,RJ,Eletrônicos,Boleto,4590.1,1,0.0,4590.1,0.07,321.31
4845,2025-08-28,Marcos Vinicius Pires,Cavalcante,PR,Acessórios,Dinheiro,188.99,3,0.05,538.63,0.07,37.7
4846,2025-11-27,Ryan Lima,Oliveira,BA,Serviços,Cartão,258.64,4,0.05,982.85,0.07,68.8
4847,2025-11-15,Bryan Montenegro,Araújo das Flores,PE,Eletrônicos,Boleto,2870.51,1,0.0,2870.51,0.07,200.94
4848,2025-11-25,Ravy Jesus,Marques,SP,Eletrônicos,Cartão,2009.03,5,0.1,9040.63,0.18,1627.31
4849,2025-09-30,Sara Viana,Duarte dos Dourados,PR,Informática,Dinheiro,5001.49,4,0.1,18005.38,0.18,3240.97
4850,2025-10-05,Nathan Aragão,Ramos de Moraes,BA,Eletrônicos,PIX,1305.22,3,0.0,3915.67,0.18,704.82
4851,2025-07-29,Srta. Ana Cecília Sousa,Farias,SP,Acessórios,PIX,171.85,5,0.0,859.25,0.12,103.11
4852,2025-10-06,Henry Gabriel Machado,Santos de Ramos,BA,Eletrônicos,Boleto,859.15,5,0.1,3866.17,0.18,695.91
4853,2025-09-10,Dr. Bryan Oliveira,das Neves dos Dourados,PR,Eletrônicos,Boleto,1157.49,4,0.0,4629.95,0.07,324.1
4854,2025-12-11,Ana Laura Sousa,da Cruz da Praia,SP,Acessórios,Boleto,270.9,1,0.0,270.9,0.18,48.76
4855,2026-01-02,Zoe Pereira,Castro,PE,Eletrônicos,Cartão,2092.39,3,0.05,5963.3,0.12,715.6
4856,2025-07-23,Alexia Souza,Machado,MG,Eletrônicos,PIX,3794.12,2,0.0,7588.25,0.18,1365.88
4857,2025-10-30,Luana Andrade,da Cunha das Pedras,SC,Acessórios,Boleto,57.41,1,0.0,57.41,0.18,10.33
4858,2025-08-15,Bento Cavalcante,Porto da Serra,CE,Eletrônicos,PIX,4958.4,1,0.0,4958.4,0.18,892.51
4859,2025-11-10,Marcos Vinicius Alves,Moura do Galho,RJ,Eletrônicos,Boleto,2298.91,2,0.05,4367.92,0.12,524.15
4860,2025-11-19,Amanda Peixoto,Camargo de Fogaça,BA,Eletrônicos,PIX,1614.06,2,0.1,2905.31,0.18,522.96
4861,2025-11-21,Daniel Nunes,Camargo,SP,Acessórios,Cartão,118.71,1,0.1,106.84,0.07,7.48
4862,2025-09-04,Heitor da Mota,Santos do Amparo,BA,Acessórios,Dinheiro,66.11,4,0.0,264.42,0.12,31.73
4863,2025-12-20,Maysa Aragão,Pimenta,BA,Acessórios,Cartão,191.77,3,0.0,575.31,0.18,103.56
4864,2025-11-12,Enrico Barbosa,Araújo de Pacheco,RS,Informática,Cartão,6788.52,5,0.0,33942.62,0.18,6109.67
4865,2025-09-17,Esther Vieira,Ferreira da Mata,BA,Informática,Boleto,4021.74,3,0.0,12065.22,0.07,844.57
4866,2025-09-17,João Gabriel Teixeira,Melo de Minas,SC,Eletrônicos,Cartão,2865.56,1,0.0,2865.56,0.07,200.59
4867,2025-07-23,Bryan Costela,Farias,SP,Informática,Boleto,1622.56,2,0.1,2920.6,0.18,525.71
4868,2025-08-19,Raquel da Mata,Brito Alegre,SC,Eletrônicos,PIX,4176.46,5,0.0,20882.32,0.18,3758.82
4869,2025-09-21,Henry Gabriel Moreira,das Neves,RS,Eletrônicos,Cartão,3655.76,3,0.05,10418.91,0.18,1875.4
4870,2025-08-16,Clara Almeida,Cardoso,CE,Acessórios,PIX,68.67,3,0.0,206.01,0.07,14.42
4871,2025-11-14,Calebe Pinto,Cunha,RJ,Serviços,Boleto,137.05,1,0.0,137.05,0.12,16.45
4872,2025-09-05,Breno Casa Grande,Leão,CE,Serviços,Cartão,366.52,2,0.0,733.04,0.18,131.95
4873,2025-12-15,Yuri Correia,Monteiro,CE,Acessórios,Boleto,399.15,3,0.0,1197.44,0.12,143.69
4874,2025-12-22,Rafaela Oliveira,das Neves,MG,Eletrônicos,Cartão,2101.57,1,0.0,2101.57,0.12,252.19
4875,2025-12-17,Nicole Castro,Viana,PR,Eletrônicos,Dinheiro,3367.92,3,0.0,10103.77,0.18,1818.68
4876,2025-08-15,Gael Henrique Ribeiro,Jesus,GO,Serviços,PIX,471.99,2,0.05,896.78,0.18,161.42
4877,2025-07-31,Dante Fogaça,Casa Grande,SP,Acessórios,Dinheiro,102.14,2,0.0,204.28,0.07,14.3
4878,2025-08-24,Maysa Andrade,Pires do Norte,PE,Informática,PIX,972.25,5,0.15,4132.08,0.07,289.25
4879,2025-11-17,Aylla Pereira,Macedo,RJ,Acessórios,Dinheiro,412.59,3,0.0,1237.77,0.18,222.8
4880,2025-09-12,Olívia Teixeira,Freitas da Serra,SP,Eletrônicos,Boleto,4438.77,1,0.0,4438.77,0.18,798.98
4881,2025-10-20,Daniel Azevedo,Gonçalves,BA,Informática,PIX,1680.1,5,0.05,7980.48,0.12,957.66
4882,2025-09-25,Maria Isis Guerra,Silva de Cassiano,CE,Informática,Dinheiro,6538.39,2,0.05,12422.95,0.12,1490.75
4883,2025-11-30,Ana Vitória Nogueira,Siqueira,GO,Eletrônicos,PIX,4604.23,3,0.05,13122.06,0.12,1574.65
4884,2025-12-03,Maria Júlia Moura,Costela,CE,Informática,Cartão,4864.7,5,0.0,24323.48,0.18,4378.23
4885,2025-08-06,Enzo Gabriel Cavalcante,Monteiro,MG,Informática,PIX,4816.67,4,0.0,19266.68,0.07,1348.67
4886,2025-10-15,Dr. Dom Fonseca,Mendonça de Goiás,GO,Acessórios,Boleto,272.7,5,0.0,1363.48,0.07,95.44
4887,2025-09-03,Maysa Cavalcante,Alves,GO,Acessórios,Boleto,88.33,1,0.1,79.49,0.18,14.31
4888,2025-11-09,Renan Nunes,Vasconcelos,GO,Informática,Dinheiro,4623.6,2,0.0,9247.19,0.18,1664.49
4889,2025-08-11,Vinicius Cunha,Dias,GO,Eletrônicos,PIX,1305.87,2,0.0,2611.74,0.18,470.11
4890,2025-09-11,Mateus Barros,Monteiro,CE,Acessórios,PIX,443.8,3,0.0,1331.41,0.18,239.65
4891,2026-01-04,Thomas da Mata,Andrade,BA,Eletrônicos,Dinheiro,4752.51,2,0.0,9505.03,0.12,1140.6
4892,2025-09-27,Ana Lívia Marques,Cunha da Prata,MG,Acessórios,Dinheiro,444.37,4,0.0,1777.48,0.18,319.95
4893,2025-07-23,Dr. Kevin Nascimento,Porto,MG,Informática,Dinheiro,7335.06,1,0.0,7335.06,0.07,513.45
4894,2025-09-08,Lorenzo Garcia,Caldeira,PE,Eletrônicos,Cartão,3240.62,4,0.0,12962.47,0.12,1555.5
4895,2025-12-17,Dr. Alexandre Teixeira,da Conceição,GO,Informática,PIX,1501.41,5,0.1,6756.36,0.18,1216.14
4896,2025-12-18,Sr. Renan Cassiano,Aragão,SC,Informática,Cartão,5036.49,5,0.05,23923.34,0.12,2870.8
4897,2025-11-12,Samuel Santos,Duarte do Amparo,MG,Eletrônicos,Cartão,1603.68,4,0.05,6093.98,0.12,731.28
4898,2025-11-30,Gabrielly da Mata,Câmara de Costa,RS,Serviços,Boleto,332.25,4,0.0,1329.0,0.12,159.48
4899,2025-11-07,Bruna Costa,da Rosa,RJ,Eletrônicos,Boleto,995.06,1,0.05,945.3,0.07,66.17
4900,2025-12-14,Caio Fonseca,Nascimento,MG,Acessórios,PIX,337.81,4,0.05,1283.67,0.18,231.06
4901,2025-09-23,Alexandre da Conceição,Dias,RJ,Serviços,Dinheiro,577.76,3,0.05,1646.6,0.18,296.39
4902,2025-12-16,Erick Novais,Cavalcanti do Sul,PR,Informática,PIX,6489.47,4,0.0,25957.89,0.12,3114.95
